"","Customer_ID","Credit_Amount","Purpose_Credit_Taken","Duration_in_Months","Status_Checking_Accnt","Credit_History","Job_Status","Years_At_Present_Employment","Marital_Status_Gender","Other_Debtors_Guarantors","Current_Address_Yrs","Age","Housing","Num_Credits","Num_Dependents","Foreign_Worker","Default_On_Payment","Dummy_Job_Status_A171","Dummy_Job_Status_A172","Dummy_Job_Status_A173","Dummy_Purpose_Credit_Taken_Low","Dummy_Purpose_Credit_Taken_High","Dummy_Status_Checking_Accnt_High","Dummy_Status_Checking_Accnt_Medium","Dummy_Credit_History_High","Dummy_Credit_History_Low","Dummy_Years_At_Present_Employment_High","Dummy_Years_At_Present_Employment_Medium","Dummy_Marital_Status_Gender","Dummy_Other_Debtors_Guarantors","Dummy_Housing","Dummy_Foreign_Worker","Dummy_Age_Group","Dummy_Credit_Amount","Dummy_Current_Address_Yrs","Predicted_Probability"
"1562","C16562",2463,"P40",24,"S14","A34","A173","E74","A94","A101",3,27,"A152",2,1,"A201",0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0.0862113939182156
"2159","C17159",1552,"P43",24,"S14","A32","A173","E74","A93","A101",1,32,"A152",1,2,"A201",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0655590087466866
"1254","C16254",458,"P43",9,"S12","A32","A173","E73","A93","A101",3,24,"A152",1,1,"A201",0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0.171006005462675
"3769","C18769",1919,"P43",30,"S12","A33","A174","E72","A93","A101",3,30,"A152",2,1,"A201",1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0.385995392611086
"4929","C19929",6742,"P43",30,"S14","A34","A173","E74","A93","A101",3,36,"A152",2,1,"A201",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0.0595753570931899
"2892","C17892",2969,"P42",12,"S12","A30","A173","E72","A92","A101",3,25,"A151",2,1,"A201",1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0.760987785778133
"104","C15104",6758,"P43",48,"S11","A32","A173","E73","A92","A101",2,31,"A152",1,1,"A201",1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0.632990331371455
"1751","C16751",15672,"P49",48,"S12","A32","A173","E73","A93","A101",2,23,"A152",1,1,"A201",1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0.578775649954521
"1901","C16901",1262,"P44",15,"S14","A32","A173","E74","A93","A101",3,36,"A152",2,1,"A201",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.120493858525528
"1446","C16446",841,"P49",12,"S12","A32","A172","E74","A92","A101",4,23,"A151",1,1,"A201",0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0.44525370788776
"3465","C18465",1123,"P42",12,"S14","A32","A172","E73","A92","A101",4,29,"A151",1,1,"A201",1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0.193587518245133
"424","C15424",3565,"P46",12,"S14","A34","A172","E72","A93","A101",1,37,"A152",2,2,"A201",0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0620486138759529
"1369","C16369",882,"P43",13,"S12","A34","A173","E72","A93","A103",4,23,"A152",2,1,"A201",0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0.0922783589633826
"3209","C18209",5951,"P43",48,"S12","A32","A173","E73","A92","A101",2,22,"A152",1,1,"A201",0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0.509194010274079
"4531","C19531",7127,"P42",36,"S14","A34","A173","E72","A92","A101",4,23,"A151",2,1,"A201",1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0.292082130655292
"4488","C19488",3394,"P45",42,"S11","A34","A171","E71","A93","A102",4,65,"A152",2,1,"A201",0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0.591207994178566
"1423","C16423",2578,"P43",24,"S14","A34","A173","E75","A93","A101",2,34,"A152",1,1,"A201",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0493213537580633
"3437","C18437",8358,"P40",48,"S12","A30","A173","E72","A92","A101",1,30,"A152",2,1,"A201",0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0.837801906877505
"4785","C19785",484,"P43",6,"S12","A32","A172","E74","A94","A103",3,28,"A152",1,1,"A201",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0.0943364189437495
"4722","C19722",2108,"P43",6,"S14","A32","A173","E74","A94","A101",2,29,"A151",1,1,"A201",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0.0729880922234015
"1200","C16200",2101,"P43",13,"S12","A32","A172","E72","A92","A103",4,23,"A152",1,1,"A201",0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0.214763779641121
"2227","C17227",1346,"P43",6,"S14","A32","A173","E75","A93","A101",4,42,"A153",1,2,"A201",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.0729880922234015
"4104","C19104",3021,"P42",24,"S11","A32","A172","E73","A91","A101",2,24,"A151",1,1,"A201",0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0.665494948733669
"2445","C17445",3552,"P42",24,"S11","A31","A173","E74","A93","A101",4,27,"A152",1,1,"A201",1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0.729049091111075
"423","C15423",783,"P40",6,"S14","A31","A172","E73","A93","A103",2,26,"A152",1,2,"A201",0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0.129195310498102
"2002","C17002",1386,"P43",15,"S14","A32","A173","E73","A94","A101",2,40,"A151",1,1,"A201",0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0.096035175924538
"4730","C19730",2134,"P40",9,"S14","A34","A173","E73","A93","A101",4,48,"A152",3,1,"A201",0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0.0541605236726375
"4376","C19376",4057,"P42",24,"S12","A32","A173","E74","A91","A101",3,43,"A152",1,1,"A201",1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.459062938974264
"1421","C16421",2462,"P42",18,"S11","A32","A173","E73","A93","A101",2,22,"A152",1,1,"A201",1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0.456954021341531
"1788","C16788",3349,"P42",36,"S14","A32","A174","E73","A92","A101",2,28,"A152",1,1,"A201",1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.274550603014661
"4106","C19106",9857,"P49",36,"S12","A33","A172","E74","A93","A101",3,31,"A152",2,2,"A201",0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0.479583959413556
"3508","C18508",2578,"P43",24,"S14","A34","A173","E75","A93","A101",2,34,"A152",1,1,"A201",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0493213537580633
"3981","C18981",1038,"P40",10,"S11","A34","A173","E74","A93","A102",3,49,"A152",2,1,"A201",0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0.247582683410096
"2447","C17447",3161,"P49",24,"S11","A31","A173","E73","A93","A101",2,31,"A151",1,1,"A201",1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0.791420855800797
"3136","C18136",2327,"P43",15,"S13","A32","A172","E72","A92","A101",3,25,"A152",1,1,"A201",1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.135468711415615
"965","C15965",3446,"P42",36,"S11","A32","A173","E75","A93","A101",2,42,"A152",1,2,"A201",1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.605056033985848
"504","C15504",3758,"P43",24,"S12","A32","A171","E71","A92","A101",4,23,"A151",1,1,"A201",0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.499213589824432
"1892","C16892",2284,"P43",24,"S14","A32","A173","E74","A93","A101",2,28,"A152",1,1,"A201",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0.0922732073318229
"4579","C19579",11054,"P41",36,"S14","A34","A174","E73","A93","A101",2,30,"A152",1,1,"A201",0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0.0718001806269258
"3503","C18503",2406,"P42",9,"S14","A34","A174","E71","A93","A101",3,31,"A152",1,1,"A201",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0.079816970072083
"805","C15805",1372,"P40",12,"S11","A32","A173","E74","A91","A101",3,36,"A152",1,1,"A201",1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0.48618157719108
"1869","C16869",7685,"P49",48,"S11","A31","A173","E74","A92","A103",4,37,"A151",1,1,"A201",1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0.866001781265604
"2357","C17357",2122,"P40",12,"S11","A34","A172","E73","A93","A101",2,39,"A151",2,2,"A202",0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0.126235115016795
"3442","C18442",3749,"P42",24,"S13","A32","A173","E72","A92","A101",4,26,"A152",1,1,"A201",0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.277713765566558
"1359","C16359",1337,"P43",9,"S13","A30","A174","E72","A93","A101",2,34,"A152",2,1,"A201",1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0.196621720677224
"690","C15690",1275,"P44",15,"S11","A32","A173","E73","A92","A101",2,24,"A151",1,1,"A201",1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0.595869749016442
"1513","C16513",1291,"P43",12,"S14","A34","A173","E73","A92","A101",2,35,"A152",2,1,"A201",0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0.0455978313401185
"2747","C17747",1845,"P42",15,"S11","A32","A173","E72","A92","A103",1,46,"A151",1,1,"A201",0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0.462405868078464
"1336","C16336",1216,"P40",18,"S11","A32","A173","E72","A92","A101",3,23,"A151",1,1,"A201",1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0.711654621196058
"2165","C17165",1602,"P40",21,"S11","A34","A173","E75","A94","A101",3,30,"A152",2,1,"A201",0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0.321829718386664
"503","C15503",2389,"P43",18,"S11","A32","A173","E72","A92","A101",1,27,"A152",1,1,"A201",0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0.399126871311046
"3739","C18739",2241,"P40",10,"S11","A34","A172","E72","A93","A101",3,48,"A151",2,2,"A202",0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0.16995340270996
"525","C15525",6967,"P49",24,"S12","A33","A174","E74","A93","A101",4,36,"A151",1,1,"A201",0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0.465688857505822
"3569","C18569",3275,"P41",21,"S14","A34","A174","E75","A93","A101",4,36,"A152",1,1,"A201",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0448440504657087
"3645","C18645",1393,"P40",24,"S14","A32","A173","E73","A93","A103",2,31,"A152",1,1,"A201",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0935034241615197
"3662","C18662",1574,"P42",12,"S14","A32","A173","E73","A93","A101",2,50,"A152",1,1,"A201",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.110305290232065
"1693","C16693",8318,"P49",27,"S12","A30","A174","E75","A92","A101",4,42,"A153",2,1,"A201",1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0.775936674433687
"3939","C18939",3108,"P42",30,"S11","A32","A172","E72","A91","A101",4,31,"A152",1,1,"A201",1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0.722958545680159
"3792","C18792",4605,"P41",48,"S11","A30","A173","E75","A93","A101",4,24,"A153",2,2,"A201",1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0.82265021394726
"1412","C16412",2171,"P40",12,"S11","A34","A172","E73","A93","A101",4,38,"A152",2,1,"A202",0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0.0929300020188221
"602","C15602",4591,"P49",24,"S14","A32","A174","E73","A93","A101",3,54,"A152",3,1,"A201",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0.156016974968144
"4292","C19292",522,"P43",12,"S14","A34","A173","E75","A93","A101",4,42,"A152",2,2,"A201",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0336251372854894
"1994","C16994",2600,"P43",18,"S11","A32","A173","E73","A93","A101",4,65,"A153",2,1,"A201",1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0.394860765356309
"1972","C16972",343,"P44",6,"S11","A32","A173","E72","A92","A101",1,27,"A152",1,1,"A201",0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0.447558239585575
"342","C15342",639,"P45",12,"S12","A32","A173","E73","A93","A101",2,30,"A152",1,1,"A201",1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0.293047773292849
"2427","C17427",4686,"P41",36,"S14","A32","A174","E73","A93","A101",2,32,"A153",1,1,"A201",0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0.176096280303628
"1197","C16197",1345,"P43",18,"S11","A32","A173","E73","A94","A101",3,26,"A152",1,1,"A201",1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0.316342132781353
"3654","C18654",4249,"P40",30,"S12","A34","A174","E71","A94","A101",2,28,"A152",2,1,"A201",1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0.36847043331136
"337","C15337",5507,"P45",24,"S14","A34","A173","E75","A93","A101",4,44,"A153",2,1,"A201",0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0.117420330026183
"4211","C19211",1554,"P43",6,"S14","A34","A173","E74","A92","A101",2,24,"A151",2,1,"A201",0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0.0522898444357195
"12","C15012",3077,"P43",30,"S14","A34","A173","E75","A93","A101",2,40,"A152",2,2,"A201",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0595753570931899
"4666","C19666",8072,"P49",30,"S11","A30","A173","E72","A93","A101",3,25,"A152",3,1,"A201",0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0.83269054976689
"4563","C19563",1424,"P44",12,"S12","A34","A173","E74","A93","A101",3,26,"A152",1,1,"A201",0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0.17461638385841
"1652","C16652",3079,"P40",36,"S14","A32","A173","E73","A93","A101",4,36,"A152",1,1,"A201",0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0.216071467193813
"1735","C16735",1126,"P43",18,"S14","A32","A173","E72","A92","A101",2,21,"A151",1,1,"A201",0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0.196253906429319
"3868","C18868",3049,"P42",18,"S13","A32","A172","E72","A92","A101",1,45,"A152",1,1,"A201",0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0.178525678518202
"4616","C19616",1766,"P42",6,"S14","A32","A173","E73","A94","A101",2,21,"A151",1,1,"A201",0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0.125247627356048
"1898","C16898",5842,"P41",36,"S14","A34","A173","E75","A93","A101",2,35,"A152",2,2,"A201",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0.0718001806269258
"4321","C19321",5096,"P42",48,"S12","A34","A174","E73","A92","A101",3,30,"A152",1,1,"A201",1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0.490544352067905
"4173","C19173",1935,"P42",12,"S14","A34","A173","E75","A93","A101",4,43,"A152",3,1,"A201",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.059510045437248
"4839","C19839",1355,"P40",24,"S12","A32","A172","E72","A92","A101",4,25,"A152",1,1,"A201",1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0.562464088287585
"1709","C16709",3959,"P42",36,"S11","A32","A174","E71","A93","A101",3,30,"A152",1,1,"A201",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.698857080144844
"4326","C19326",846,"P43",7,"S14","A33","A173","E75","A93","A101",4,36,"A153",1,1,"A201",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.0752726655122679
"313","C15313",6403,"P43",24,"S12","A33","A173","E72","A93","A101",2,33,"A152",1,1,"A201",0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0.339862625674981
"3238","C18238",1979,"P43",15,"S14","A32","A173","E75","A93","A101",2,35,"A152",1,1,"A201",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.070058972687681
"3115","C18115",6836,"P49",60,"S11","A33","A173","E75","A93","A101",4,63,"A152",2,1,"A201",1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0.773029126604782
"3406","C18406",1056,"P40",18,"S12","A34","A173","E75","A93","A103",3,30,"A152",2,1,"A201",1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0.125983428567776
"461","C15461",18424,"P50",48,"S12","A30","A174","E73","A92","A101",2,32,"A152",1,1,"A202",1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0.590028780026911
"481","C15481",931,"P40",6,"S12","A31","A172","E72","A92","A101",1,32,"A152",1,1,"A201",1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0.56066393958226
"2397","C17397",3590,"P42",12,"S11","A32","A172","E73","A93","A102",2,29,"A152",1,2,"A201",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0.407975552284858
"1769","C16769",3578,"P43",48,"S14","A34","A173","E75","A93","A101",1,47,"A152",1,1,"A201",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0737331866735052
"1456","C16456",448,"P46",6,"S11","A32","A173","E72","A92","A101",4,23,"A152",1,1,"A201",1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0.539981178665056
"4214","C19214",1442,"P40",24,"S11","A32","A173","E74","A92","A101",4,23,"A151",2,1,"A201",1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0.665494948733669
"974","C15974",707,"P43",12,"S14","A32","A173","E73","A93","A101",2,30,"A152",2,1,"A201",0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.0638255324815497
"2229","C17229",846,"P43",7,"S14","A33","A173","E75","A93","A101",4,36,"A153",1,1,"A201",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.0752726655122679
"2663","C17663",6078,"P40",12,"S12","A32","A173","E74","A93","A101",2,32,"A152",1,1,"A201",0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0.293047773292849
"4951","C19951",1244,"P46",9,"S14","A34","A172","E75","A92","A101",4,41,"A151",2,1,"A201",0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0.0998079984084067
"348","C15348",2611,"P43",24,"S14","A34","A173","E75","A94","A102",3,46,"A152",2,1,"A201",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0493213537580633
"4844","C19844",1919,"P42",9,"S12","A34","A173","E74","A93","A101",3,35,"A151",1,1,"A201",0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0.212584984352372
"2039","C17039",2333,"P42",24,"S12","A33","A172","E72","A93","A101",2,29,"A152",1,1,"A201",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0.483534853956164
"2","C15002",1795,"P43",18,"S12","A34","A172","E75","A92","A103",4,48,"A151",2,1,"A201",0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0.133055319178189
"3417","C18417",1199,"P46",9,"S12","A32","A174","E74","A92","A101",4,67,"A152",2,1,"A201",0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0.339967450902204
"1545","C16545",1455,"P40",4,"S14","A34","A172","E74","A93","A101",1,42,"A152",3,2,"A201",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0323777594528475
"2221","C17221",1410,"P49",14,"S12","A32","A173","E75","A94","A101",2,35,"A152",1,1,"A201",0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0.307027933255192
"1534","C16534",1445,"P43",18,"S13","A31","A172","E74","A93","A101",4,49,"A152",1,1,"A201",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.178985801652219
"3294","C18294",1311,"P43",24,"S14","A32","A173","E74","A94","A101",3,26,"A152",1,1,"A201",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0.0922732073318229
"216","C15216",4716,"P40",6,"S11","A34","A172","E72","A93","A101",3,44,"A152",2,2,"A201",0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0.30376870056044
"894","C15894",6403,"P43",24,"S12","A33","A173","E72","A93","A101",2,33,"A152",1,1,"A201",0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0.339862625674981
"4678","C19678",3711,"P46",36,"S12","A32","A173","E73","A94","A101",2,27,"A152",1,1,"A201",0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0.479583959413556
"2352","C17352",958,"P40",12,"S12","A34","A172","E74","A93","A101",3,47,"A152",2,2,"A201",0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0.17461638385841
"2640","C17640",1185,"P49",12,"S14","A34","A173","E73","A92","A101",2,27,"A152",2,1,"A201",0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0.0799370288159394
"4050","C19050",2751,"P41",48,"S14","A34","A173","E75","A93","A101",3,38,"A152",2,2,"A201",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.103409619486763
"1333","C16333",894,"P48",10,"S14","A32","A173","E74","A92","A101",3,40,"A152",1,1,"A201",0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0805296669569846
"2698","C17698",1858,"P42",12,"S11","A32","A173","E72","A92","A101",1,22,"A151",1,1,"A201",0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0.582463858416481
"4428","C19428",3973,"P40",14,"S11","A32","A173","E71","A93","A101",4,22,"A153",1,1,"A201",0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0.611406405520964
"4293","C19293",1155,"P43",12,"S12","A32","A172","E75","A94","A103",3,40,"A152",2,1,"A201",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.112838331340695
"3147","C18147",6350,"P42",30,"S11","A32","A173","E75","A93","A101",4,31,"A152",1,1,"A201",1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0.556469973828527
"3743","C18743",1555,"P45",12,"S14","A33","A173","E75","A93","A101",4,55,"A153",2,2,"A201",1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0.14881588529005
"1571","C16571",4380,"P40",18,"S11","A32","A172","E73","A93","A101",4,35,"A152",1,2,"A201",0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0.456954021341531
"1983","C16983",4716,"P40",6,"S11","A34","A172","E72","A93","A101",3,44,"A152",2,2,"A201",0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0.30376870056044
"203","C15203",3186,"P40",15,"S14","A32","A173","E74","A92","A101",3,20,"A151",1,1,"A201",0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0.209655877134545
"3821","C18821",1108,"P45",12,"S11","A30","A173","E74","A93","A101",3,28,"A152",2,1,"A201",1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0.643444182976917
"3113","C18113",5742,"P49",36,"S14","A32","A173","E74","A93","A101",2,31,"A152",2,1,"A201",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0.216071467193813
"1024","C16024",1595,"P43",6,"S14","A32","A173","E74","A93","A101",2,51,"A152",1,2,"A201",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0528811314959595
"1965","C16965",3488,"P41",24,"S14","A32","A173","E74","A92","A101",4,23,"A152",1,1,"A201",0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.122481642461881
"2927","C17927",14555,"P40",6,"S12","A32","A171","E71","A93","A101",2,23,"A152",1,1,"A201",1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0.339601000401777
"3026","C18026",8386,"P42",30,"S12","A34","A173","E74","A93","A101",2,49,"A152",1,1,"A201",1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0.278067370123009
"2353","C17353",4169,"P42",24,"S11","A32","A173","E73","A93","A101",4,28,"A152",1,1,"A201",0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0.506779146574888
"553","C15553",1409,"P43",13,"S14","A32","A173","E71","A92","A101",4,64,"A152",1,1,"A201",0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.127858969936445
"2658","C17658",1553,"P42",18,"S11","A31","A173","E73","A93","A101",3,44,"A152",1,1,"A201",1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0.687847208868979
"3218","C18218",1740,"P43",6,"S14","A34","A173","E75","A94","A101",2,30,"A151",2,1,"A201",0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0.0386311410991077
"2141","C17141",1082,"P40",12,"S11","A30","A173","E73","A93","A101",4,48,"A152",2,1,"A201",1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0.643444182976917
"1483","C16483",2124,"P42",18,"S11","A34","A173","E73","A92","A101",4,24,"A151",2,1,"A201",1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0.454010420223655
"1594","C16594",4006,"P40",28,"S11","A32","A172","E73","A93","A101",2,45,"A152",1,1,"A201",1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0.539982257662508
"837","C15837",18424,"P50",48,"S12","A30","A174","E73","A92","A101",2,32,"A152",1,1,"A202",1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0.590028780026911
"4472","C19472",4020,"P42",24,"S11","A32","A173","E73","A93","A101",2,27,"A152",1,1,"A201",0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0.506779146574888
"1767","C16767",3832,"P42",30,"S12","A32","A173","E72","A94","A101",1,22,"A152",1,1,"A201",0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0.441034865926959
"1126","C16126",11054,"P41",36,"S14","A34","A174","E73","A93","A101",2,30,"A152",1,1,"A201",0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0.0718001806269258
